class_name,class_index,precision,recall,f1,support
affenpinscher,0,0.8571428571428571,0.84,0.8484848484848485,50
afghan_hound,1,0.950354609929078,0.9640287769784173,0.9571428571428572,139
african_hunting_dog,2,0.92,1.0,0.9583333333333334,69
airedale,3,0.7983193277310925,0.9313725490196079,0.8597285067873304,102
american_staffordshire_terrier,4,0.5409836065573771,0.515625,0.528,64
appenzeller,5,0.782608695652174,0.35294117647058826,0.4864864864864865,51
australian_terrier,6,0.7125,0.59375,0.6477272727272727,96
basenji,7,0.8363636363636363,0.8440366972477065,0.8401826484018264,109
basset,8,0.8026315789473685,0.8133333333333334,0.8079470198675497,75
beagle,9,0.6554621848739496,0.8210526315789474,0.7289719626168224,95
bedlington_terrier,10,1.0,0.9390243902439024,0.9685534591194969,82
bernese_mountain_dog,11,0.8769230769230769,0.9661016949152542,0.9193548387096774,118
black_and_tan_coonhound,12,0.9,0.6101694915254238,0.7272727272727273,59
blenheim_spaniel,13,0.9222222222222223,0.9431818181818182,0.9325842696629213,88
bloodhound,14,0.9358974358974359,0.8390804597701149,0.8848484848484849,87
bluetick,15,0.7831325301204819,0.9154929577464789,0.8441558441558441,71
border_collie,16,0.6101694915254238,0.72,0.6605504587155964,50
border_terrier,17,0.9178082191780822,0.9305555555555556,0.9241379310344827,72
borzoi,18,0.8409090909090909,0.7254901960784313,0.7789473684210526,51
boston_bull,19,0.9649122807017544,0.6707317073170732,0.7913669064748201,82
bouvier_des_flandres,20,0.6363636363636364,0.7,0.6666666666666666,50
boxer,21,0.7692307692307693,0.7843137254901961,0.7766990291262136,51
brabancon_griffon,22,0.8679245283018868,0.8679245283018868,0.8679245283018868,53
briard,23,0.90625,0.5576923076923077,0.6904761904761905,52
brittany_spaniel,24,0.5945945945945946,0.8461538461538461,0.6984126984126984,52
bull_mastiff,25,0.7205882352941176,0.875,0.7903225806451613,56
cairn,26,0.6666666666666666,0.7835051546391752,0.7203791469194313,97
cardigan,27,0.7307692307692307,0.6909090909090909,0.7102803738317757,55
chesapeake_bay_retriever,28,0.8545454545454545,0.7014925373134329,0.7704918032786885,67
chihuahua,29,0.8444444444444444,0.7307692307692307,0.7835051546391752,52
chow,30,0.8773584905660378,0.96875,0.9207920792079208,96
clumber,31,0.7777777777777778,0.98,0.8672566371681416,50
cocker_spaniel,32,0.6538461538461539,0.864406779661017,0.7445255474452555,59
collie,33,0.4722222222222222,0.32075471698113206,0.38202247191011235,53
curly_coated_retriever,34,0.8604651162790697,0.7254901960784313,0.7872340425531915,51
dandie_dinmont,35,0.8255813953488372,0.8875,0.8554216867469879,80
dhole,36,0.9,0.9,0.9,50
dingo,37,0.8363636363636363,0.8214285714285714,0.8288288288288288,56
doberman,38,0.6938775510204082,0.68,0.6868686868686869,50
english_foxhound,39,0.7209302325581395,0.543859649122807,0.62,57
english_setter,40,0.7941176470588235,0.8852459016393442,0.8372093023255814,61
english_springer,41,0.782608695652174,0.9152542372881356,0.84375,59
entlebucher,42,0.8137254901960784,0.8137254901960784,0.8137254901960784,102
eskimo_dog,43,0.42424242424242425,0.28,0.3373493975903614,50
flat_coated_retriever,44,0.7719298245614035,0.8461538461538461,0.8073394495412844,52
french_bulldog,45,0.5979381443298969,0.9830508474576272,0.7435897435897436,59
german_shepherd,46,0.92,0.8846153846153846,0.9019607843137255,52
german_short_haired_pointer,47,0.8936170212765957,0.8076923076923077,0.8484848484848485,52
giant_schnauzer,48,0.6779661016949152,0.7017543859649122,0.6896551724137931,57
golden_retriever,49,0.7692307692307693,0.6,0.6741573033707865,50
gordon_setter,50,0.847457627118644,0.9433962264150944,0.8928571428571429,53
great_dane,51,0.7924528301886793,0.75,0.7706422018348624,56
great_pyrenees,52,0.6906474820143885,0.8495575221238938,0.7619047619047619,113
greater_swiss_mountain_dog,53,0.7272727272727273,0.8235294117647058,0.7724137931034483,68
groenendael,54,0.8571428571428571,0.96,0.9056603773584906,50
ibizan_hound,55,0.9102564102564102,0.8068181818181818,0.8554216867469879,88
irish_setter,56,0.8214285714285714,0.8363636363636363,0.8288288288288288,55
irish_terrier,57,0.7704918032786885,0.6811594202898551,0.7230769230769231,69
irish_water_spaniel,58,0.7450980392156863,0.76,0.7524752475247525,50
irish_wolfhound,59,0.8217821782178217,0.7033898305084746,0.7579908675799086,118
italian_greyhound,60,0.8979591836734694,0.5365853658536586,0.6717557251908397,82
japanese_spaniel,61,0.8941176470588236,0.8941176470588236,0.8941176470588236,85
keeshond,62,0.9193548387096774,0.9827586206896551,0.95,58
kelpie,63,0.7391304347826086,0.6415094339622641,0.6868686868686869,53
kerry_blue_terrier,64,0.7551020408163265,0.9367088607594937,0.8361581920903954,79
komondor,65,0.9272727272727272,0.9444444444444444,0.9357798165137615,54
kuvasz,66,0.9523809523809523,0.4,0.5633802816901409,50
labrador_retriever,67,0.8214285714285714,0.647887323943662,0.7244094488188977,71
lakeland_terrier,68,0.782608695652174,0.5567010309278351,0.6506024096385542,97
leonberg,69,0.9805825242718447,0.9181818181818182,0.9483568075117371,110
lhasa,70,0.5982142857142857,0.7790697674418605,0.6767676767676768,86
malamute,71,0.7,0.717948717948718,0.7088607594936709,78
malinois,72,0.851063829787234,0.8,0.8247422680412371,50
maltese_dog,73,0.8978102189781022,0.8092105263157895,0.8512110726643599,152
mexican_hairless,74,0.8823529411764706,0.8181818181818182,0.8490566037735849,55
miniature_pinscher,75,0.873015873015873,0.6547619047619048,0.7482993197278912,84
miniature_poodle,76,0.28888888888888886,0.23636363636363636,0.26,55
miniature_schnauzer,77,0.7307692307692307,0.7037037037037037,0.7169811320754716,54
newfoundland,78,0.7802197802197802,0.7473684210526316,0.7634408602150538,95
norfolk_terrier,79,0.6507936507936508,0.5694444444444444,0.6074074074074074,72
norwegian_elkhound,80,0.90625,0.90625,0.90625,96
norwich_terrier,81,0.6146788990825688,0.788235294117647,0.6907216494845361,85
old_english_sheepdog,82,0.8026315789473685,0.8840579710144928,0.8413793103448276,69
otterhound,83,0.803921568627451,0.803921568627451,0.803921568627451,51
papillon,84,0.9222222222222223,0.8645833333333334,0.8924731182795699,96
pekinese,85,0.8461538461538461,0.8979591836734694,0.8712871287128713,49
pembroke,86,0.8021978021978022,0.9012345679012346,0.8488372093023255,81
pomeranian,87,0.9615384615384616,0.8403361344537815,0.8968609865470852,119
pug,88,0.9770114942528736,0.85,0.9090909090909091,100
redbone,89,0.5573770491803278,0.7083333333333334,0.6238532110091743,48
rhodesian_ridgeback,90,0.660377358490566,0.4861111111111111,0.56,72
rottweiler,91,0.8363636363636363,0.8846153846153846,0.8598130841121495,52
saint_bernard,92,0.9852941176470589,0.9571428571428572,0.9710144927536232,70
saluki,93,0.8854166666666666,0.85,0.8673469387755102,100
samoyed,94,0.8861788617886179,0.923728813559322,0.9045643153526971,118
schipperke,95,0.8723404255319149,0.7592592592592593,0.8118811881188119,54
scotch_terrier,96,0.8070175438596491,0.7931034482758621,0.8,58
scottish_deerhound,97,0.859375,0.8333333333333334,0.8461538461538461,132
sealyham_terrier,98,0.8617021276595744,0.7941176470588235,0.826530612244898,102
shetland_sheepdog,99,0.6385542168674698,0.9298245614035088,0.7571428571428571,57
shih_tzu,100,0.8823529411764706,0.6578947368421053,0.7537688442211056,114
siberian_husky,101,0.6309523809523809,0.5760869565217391,0.6022727272727273,92
silky_terrier,102,0.78125,0.6024096385542169,0.6802721088435374,83
soft_coated_wheaten_terrier,103,0.7818181818181819,0.7678571428571429,0.7747747747747747,56
staffordshire_bullterrier,104,0.5671641791044776,0.6909090909090909,0.6229508196721312,55
standard_poodle,105,0.7692307692307693,0.6779661016949152,0.7207207207207207,59
standard_schnauzer,106,0.6101694915254238,0.6545454545454545,0.631578947368421,55
sussex_spaniel,107,0.7014925373134329,0.9215686274509803,0.7966101694915254,51
tibetan_mastiff,108,0.7377049180327869,0.8653846153846154,0.7964601769911505,52
tibetan_terrier,109,0.8058252427184466,0.7830188679245284,0.7942583732057417,106
toy_poodle,110,0.43023255813953487,0.7254901960784313,0.5401459854014599,51
toy_terrier,111,0.8,0.7222222222222222,0.7591240875912408,72
vizsla,112,0.8541666666666666,0.7592592592592593,0.803921568627451,54
walker_hound,113,0.5348837209302325,0.4339622641509434,0.4791666666666667,53
weimaraner,114,0.873015873015873,0.9166666666666666,0.8943089430894309,60
welsh_springer_spaniel,115,0.7586206896551724,0.88,0.8148148148148148,50
west_highland_white_terrier,116,0.6018518518518519,0.9420289855072463,0.7344632768361582,69
whippet,117,0.5859375,0.8620689655172413,0.6976744186046512,87
wire_haired_fox_terrier,118,0.6376811594202898,0.7719298245614035,0.6984126984126984,57
yorkshire_terrier,119,0.71875,0.71875,0.71875,64
