class_name,class_index,precision,recall,f1,support
affenpinscher,0,0.8888888888888888,0.64,0.7441860465116279,50
afghan_hound,1,0.9666666666666667,0.8345323741007195,0.8957528957528957,139
african_hunting_dog,2,0.881578947368421,0.9710144927536232,0.9241379310344827,69
airedale,3,0.751937984496124,0.9509803921568627,0.8398268398268398,102
american_staffordshire_terrier,4,0.5909090909090909,0.203125,0.3023255813953488,64
appenzeller,5,0.5652173913043478,0.5098039215686274,0.5360824742268041,51
australian_terrier,6,0.6455696202531646,0.53125,0.5828571428571429,96
basenji,7,0.7619047619047619,0.8807339449541285,0.8170212765957446,109
basset,8,0.8208955223880597,0.7333333333333333,0.7746478873239436,75
beagle,9,0.8382352941176471,0.6,0.6993865030674846,95
bedlington_terrier,10,0.8888888888888888,0.975609756097561,0.9302325581395349,82
bernese_mountain_dog,11,0.9137931034482759,0.8983050847457628,0.905982905982906,118
black_and_tan_coonhound,12,0.7903225806451613,0.8305084745762712,0.8099173553719008,59
blenheim_spaniel,13,0.8585858585858586,0.9659090909090909,0.9090909090909091,88
bloodhound,14,0.9058823529411765,0.8850574712643678,0.8953488372093024,87
bluetick,15,0.8888888888888888,0.7887323943661971,0.835820895522388,71
border_collie,16,0.88,0.44,0.5866666666666667,50
border_terrier,17,0.953125,0.8472222222222222,0.8970588235294118,72
borzoi,18,0.8222222222222222,0.7254901960784313,0.7708333333333334,51
boston_bull,19,0.8571428571428571,0.8780487804878049,0.8674698795180723,82
bouvier_des_flandres,20,0.5932203389830508,0.7,0.6422018348623854,50
boxer,21,0.6984126984126984,0.8627450980392157,0.7719298245614035,51
brabancon_griffon,22,0.9,0.8490566037735849,0.8737864077669902,53
briard,23,0.717391304347826,0.6346153846153846,0.673469387755102,52
brittany_spaniel,24,0.6935483870967742,0.8269230769230769,0.7543859649122807,52
bull_mastiff,25,0.7704918032786885,0.8392857142857143,0.8034188034188035,56
cairn,26,0.635593220338983,0.7731958762886598,0.6976744186046512,97
cardigan,27,0.5256410256410257,0.7454545454545455,0.6165413533834586,55
chesapeake_bay_retriever,28,0.7894736842105263,0.8955223880597015,0.8391608391608392,67
chihuahua,29,0.68,0.6538461538461539,0.6666666666666666,52
chow,30,0.8611111111111112,0.96875,0.9117647058823529,96
clumber,31,0.8823529411764706,0.9,0.8910891089108911,50
cocker_spaniel,32,0.71875,0.7796610169491526,0.7479674796747967,59
collie,33,0.5434782608695652,0.4716981132075472,0.5050505050505051,53
curly_coated_retriever,34,0.8913043478260869,0.803921568627451,0.845360824742268,51
dandie_dinmont,35,0.7840909090909091,0.8625,0.8214285714285714,80
dhole,36,0.8035714285714286,0.9,0.8490566037735849,50
dingo,37,0.6885245901639344,0.75,0.717948717948718,56
doberman,38,0.7321428571428571,0.82,0.7735849056603774,50
english_foxhound,39,0.5818181818181818,0.5614035087719298,0.5714285714285714,57
english_setter,40,0.8214285714285714,0.7540983606557377,0.7863247863247863,61
english_springer,41,0.8135593220338984,0.8135593220338984,0.8135593220338984,59
entlebucher,42,0.8260869565217391,0.7450980392156863,0.7835051546391752,102
eskimo_dog,43,0.40625,0.26,0.3170731707317073,50
flat_coated_retriever,44,0.7241379310344828,0.8076923076923077,0.7636363636363637,52
french_bulldog,45,0.8,0.8813559322033898,0.8387096774193549,59
german_shepherd,46,0.803921568627451,0.7884615384615384,0.7961165048543689,52
german_short_haired_pointer,47,0.8653846153846154,0.8653846153846154,0.8653846153846154,52
giant_schnauzer,48,0.5056179775280899,0.7894736842105263,0.6164383561643836,57
golden_retriever,49,0.6065573770491803,0.74,0.6666666666666666,50
gordon_setter,50,0.9615384615384616,0.9433962264150944,0.9523809523809523,53
great_dane,51,0.6521739130434783,0.8035714285714286,0.72,56
great_pyrenees,52,0.8058252427184466,0.7345132743362832,0.7685185185185185,113
greater_swiss_mountain_dog,53,0.6904761904761905,0.8529411764705882,0.7631578947368421,68
groenendael,54,0.9347826086956522,0.86,0.8958333333333334,50
ibizan_hound,55,0.8433734939759037,0.7954545454545454,0.8187134502923976,88
irish_setter,56,0.9534883720930233,0.7454545454545455,0.8367346938775511,55
irish_terrier,57,0.6395348837209303,0.7971014492753623,0.7096774193548387,69
irish_water_spaniel,58,0.6461538461538462,0.84,0.7304347826086957,50
irish_wolfhound,59,0.7766990291262136,0.6779661016949152,0.7239819004524887,118
italian_greyhound,60,0.8307692307692308,0.6585365853658537,0.7346938775510204,82
japanese_spaniel,61,0.8888888888888888,0.8470588235294118,0.8674698795180723,85
keeshond,62,0.8656716417910447,1.0,0.928,58
kelpie,63,0.7346938775510204,0.6792452830188679,0.7058823529411765,53
kerry_blue_terrier,64,0.797752808988764,0.8987341772151899,0.8452380952380952,79
komondor,65,0.8153846153846154,0.9814814814814815,0.8907563025210085,54
kuvasz,66,0.603448275862069,0.7,0.6481481481481481,50
labrador_retriever,67,0.9411764705882353,0.4507042253521127,0.6095238095238096,71
lakeland_terrier,68,0.88,0.4536082474226804,0.5986394557823129,97
leonberg,69,0.8677685950413223,0.9545454545454546,0.9090909090909091,110
lhasa,70,0.6825396825396826,0.5,0.5771812080536913,86
malamute,71,0.7777777777777778,0.6282051282051282,0.6950354609929078,78
malinois,72,0.7627118644067796,0.9,0.8256880733944955,50
maltese_dog,73,0.8873239436619719,0.8289473684210527,0.8571428571428571,152
mexican_hairless,74,0.9761904761904762,0.7454545454545455,0.845360824742268,55
miniature_pinscher,75,0.71,0.8452380952380952,0.7717391304347826,84
miniature_poodle,76,0.45714285714285713,0.2909090909090909,0.35555555555555557,55
miniature_schnauzer,77,0.7872340425531915,0.6851851851851852,0.7326732673267327,54
newfoundland,78,0.825,0.6947368421052632,0.7542857142857143,95
norfolk_terrier,79,0.6774193548387096,0.5833333333333334,0.6268656716417911,72
norwegian_elkhound,80,0.87,0.90625,0.8877551020408163,96
norwich_terrier,81,0.6804123711340206,0.7764705882352941,0.7252747252747253,85
old_english_sheepdog,82,0.8615384615384616,0.8115942028985508,0.835820895522388,69
otterhound,83,0.7321428571428571,0.803921568627451,0.7663551401869159,51
papillon,84,0.8842105263157894,0.875,0.8795811518324608,96
pekinese,85,0.7358490566037735,0.7959183673469388,0.7647058823529411,49
pembroke,86,0.8461538461538461,0.6790123456790124,0.7534246575342466,81
pomeranian,87,0.9626168224299065,0.865546218487395,0.911504424778761,119
pug,88,0.9662921348314607,0.86,0.91005291005291,100
redbone,89,0.6785714285714286,0.3958333333333333,0.5,48
rhodesian_ridgeback,90,0.6103896103896104,0.6527777777777778,0.6308724832214765,72
rottweiler,91,0.8604651162790697,0.7115384615384616,0.7789473684210526,52
saint_bernard,92,0.9705882352941176,0.9428571428571428,0.9565217391304348,70
saluki,93,0.7961165048543689,0.82,0.8078817733990148,100
samoyed,94,0.8484848484848485,0.9491525423728814,0.896,118
schipperke,95,0.847457627118644,0.9259259259259259,0.8849557522123894,54
scotch_terrier,96,0.9090909090909091,0.6896551724137931,0.7843137254901961,58
scottish_deerhound,97,0.75,0.8863636363636364,0.8125,132
sealyham_terrier,98,0.9318181818181818,0.803921568627451,0.8631578947368421,102
shetland_sheepdog,99,0.6538461538461539,0.8947368421052632,0.7555555555555555,57
shih_tzu,100,0.7079646017699115,0.7017543859649122,0.7048458149779736,114
siberian_husky,101,0.544,0.7391304347826086,0.6267281105990783,92
silky_terrier,102,0.6049382716049383,0.5903614457831325,0.5975609756097561,83
soft_coated_wheaten_terrier,103,0.7457627118644068,0.7857142857142857,0.7652173913043478,56
staffordshire_bullterrier,104,0.47959183673469385,0.8545454545454545,0.6143790849673203,55
standard_poodle,105,0.7209302325581395,0.5254237288135594,0.6078431372549019,59
standard_schnauzer,106,0.631578947368421,0.6545454545454545,0.6428571428571429,55
sussex_spaniel,107,0.9375,0.8823529411764706,0.9090909090909091,51
tibetan_mastiff,108,0.7272727272727273,0.7692307692307693,0.7476635514018691,52
tibetan_terrier,109,0.8163265306122449,0.7547169811320755,0.7843137254901961,106
toy_poodle,110,0.45454545454545453,0.6862745098039216,0.546875,51
toy_terrier,111,0.8627450980392157,0.6111111111111112,0.7154471544715447,72
vizsla,112,0.6896551724137931,0.7407407407407407,0.7142857142857143,54
walker_hound,113,0.44594594594594594,0.6226415094339622,0.5196850393700787,53
weimaraner,114,0.8813559322033898,0.8666666666666667,0.8739495798319328,60
welsh_springer_spaniel,115,0.8409090909090909,0.74,0.7872340425531915,50
west_highland_white_terrier,116,0.7261904761904762,0.8840579710144928,0.7973856209150327,69
whippet,117,0.6730769230769231,0.8045977011494253,0.7329842931937173,87
wire_haired_fox_terrier,118,0.676923076923077,0.7719298245614035,0.7213114754098361,57
yorkshire_terrier,119,0.5373134328358209,0.5625,0.549618320610687,64
